"ilceler.href","ilceler.text","index","url"
"http://secim.haberler.com/2015/seferihisar-secim-sonuclari/","Seferihisar","26","http://secim.haberler.com/2015/izmir-secim-sonuclari/"
"http://secim.haberler.com/2015/selcuk-secim-sonuclari/","Selçuk","27","http://secim.haberler.com/2015/izmir-secim-sonuclari/"
"http://secim.haberler.com/2015/tire-secim-sonuclari/","Tire","28","http://secim.haberler.com/2015/izmir-secim-sonuclari/"
"http://secim.haberler.com/2015/torbali-secim-sonuclari/","Torbalı","29","http://secim.haberler.com/2015/izmir-secim-sonuclari/"
"http://secim.haberler.com/2015/urla-secim-sonuclari/","Urla","30","http://secim.haberler.com/2015/izmir-secim-sonuclari/"
"http://secim.haberler.com/2015/afsin-secim-sonuclari/","Afşin","430","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/andirin-secim-sonuclari/","Andırın","431","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/caglayancerit-secim-sonuclari/","Çağlayancerit","432","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/dulkadiroglu-secim-sonuclari/","Dulkadiroğlu","433","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/ekinozu-secim-sonuclari/","Ekinözü","434","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/elbistan-secim-sonuclari/","Elbistan","435","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/goksun-secim-sonuclari/","Göksun","436","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/nurhak-secim-sonuclari/","Nurhak","437","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/onikisubat-secim-sonuclari/","Onikişubat","438","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/pazarcik-secim-sonuclari/","Pazarcık","439","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/turkoglu-secim-sonuclari/","Türkoğlu","440","http://secim.haberler.com/2015/kahramanmaras-secim-sonuclari/"
"http://secim.haberler.com/2015/eflani-secim-sonuclari/","Eflani","441","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/eskipazar-secim-sonuclari/","Eskipazar","442","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/karabuk-merkez-secim-sonuclari/","Karabük","443","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/ovacik-secim-sonuclari/","Ovacık","444","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/safranbolu-secim-sonuclari/","Safranbolu","445","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/yenice-2-secim-sonuclari/","Yenice","446","http://secim.haberler.com/2015/karabuk-secim-sonuclari/"
"http://secim.haberler.com/2015/ayranci-secim-sonuclari/","Ayrancı","447","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/basyayla-secim-sonuclari/","Başyayla","448","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/ermenek-secim-sonuclari/","Ermenek","449","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/karaman-merkez-secim-sonuclari/","Karaman","450","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/kazimkarabekir-secim-sonuclari/","Kazımkarabekir","451","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/sariveliler-secim-sonuclari/","Sarıveliler","452","http://secim.haberler.com/2015/karaman-secim-sonuclari/"
"http://secim.haberler.com/2015/akyaka-secim-sonuclari/","Akyaka","453","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/arpacay-secim-sonuclari/","Arpaçay","454","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/digor-secim-sonuclari/","Digor","455","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/kagizman-secim-sonuclari/","Kağızman","456","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/kars-merkez-secim-sonuclari/","Kars","457","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/sarikamis-secim-sonuclari/","Sarıkamış","458","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/selim-secim-sonuclari/","Selim","459","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/susuz-secim-sonuclari/","Susuz","460","http://secim.haberler.com/2015/kars-secim-sonuclari/"
"http://secim.haberler.com/2015/abana-secim-sonuclari/","Abana","461","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/agli-secim-sonuclari/","Ağlı","462","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/arac-secim-sonuclari/","Araç","463","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/azdavay-secim-sonuclari/","Azdavay","464","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/bozkurt-secim-sonuclari/","Bozkurt","465","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/cide-secim-sonuclari/","Cide","466","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/catalzeytin-secim-sonuclari/","Çatalzeytin","467","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/daday-secim-sonuclari/","Daday","468","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/devrekani-secim-sonuclari/","Devrekani","469","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/doganyurt-secim-sonuclari/","Doğanyurt","470","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/hanonu-secim-sonuclari/","Hanönü","471","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/ihsangazi-secim-sonuclari/","İhsangazi","472","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/inebolu-secim-sonuclari/","İnebolu","473","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/kastamonu-merkez-secim-sonuclari/","Kastamonu","474","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/kure-secim-sonuclari/","Küre","475","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/pinarbasi-2-secim-sonuclari/","Pınarbaşı","476","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/seydiler-secim-sonuclari/","Seydiler","477","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/senpazar-secim-sonuclari/","Şenpazar","478","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/taskopru-secim-sonuclari/","Taşköprü","479","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/tosya-secim-sonuclari/","Tosya","480","http://secim.haberler.com/2015/kastamonu-secim-sonuclari/"
"http://secim.haberler.com/2015/akkisla-secim-sonuclari/","Akkışla","481","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/bunyan-secim-sonuclari/","Bünyan","482","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/develi-secim-sonuclari/","Develi","483","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/felahiye-secim-sonuclari/","Felahiye","484","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/hacilar-secim-sonuclari/","Hacılar","485","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/incesu-secim-sonuclari/","İncesu","486","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/kocasinan-secim-sonuclari/","Kocasinan","487","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/melikgazi-secim-sonuclari/","Melikgazi","488","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/ozvatan-secim-sonuclari/","Özvatan","489","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/pinarbasi-secim-sonuclari/","Pınarbaşı","490","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/sarioglan-secim-sonuclari/","Sarıoğlan","491","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/sariz-secim-sonuclari/","Sarız","492","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/talas-secim-sonuclari/","Talas","493","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/tomarza-secim-sonuclari/","Tomarza","494","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/yahyali-secim-sonuclari/","Yahyalı","495","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/yesilhisar-secim-sonuclari/","Yeşilhisar","496","http://secim.haberler.com/2015/kayseri-secim-sonuclari/"
"http://secim.haberler.com/2015/bahsili-secim-sonuclari/","Bahşili","497","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/baliseyh-secim-sonuclari/","Balışeyh","498","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/celebi-secim-sonuclari/","Çelebi","499","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/delice-secim-sonuclari/","Delice","500","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/karakecili-secim-sonuclari/","Karakeçili","501","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/keskin-secim-sonuclari/","Keskin","502","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/kirikkale-merkez-secim-sonuclari/","Kırıkkale","503","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/sulakyurt-secim-sonuclari/","Sulakyurt","504","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/yahsihan-secim-sonuclari/","Yahşihan","505","http://secim.haberler.com/2015/kirikkale-secim-sonuclari/"
"http://secim.haberler.com/2015/babaeski-secim-sonuclari/","Babaeski","506","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/demirkoy-secim-sonuclari/","Demirköy","507","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/kirklareli-merkez-secim-sonuclari/","Kırklareli","508","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/kofcaz-secim-sonuclari/","Kofçaz","509","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/luleburgaz-secim-sonuclari/","Lüleburgaz","510","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/pehlivankoy-secim-sonuclari/","Pehlivanköy","511","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/pinarhisar-secim-sonuclari/","Pınarhisar","512","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/vize-secim-sonuclari/","Vize","513","http://secim.haberler.com/2015/kirklareli-secim-sonuclari/"
"http://secim.haberler.com/2015/akcakent-secim-sonuclari/","Akçakent","514","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/akpinar-secim-sonuclari/","Akpınar","515","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/boztepe-secim-sonuclari/","Boztepe","516","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/cicekdagi-secim-sonuclari/","Çiçekdağı","517","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/kaman-secim-sonuclari/","Kaman","518","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/kirsehir-merkez-secim-sonuclari/","Kırşehir","519","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/mucur-secim-sonuclari/","Mucur","520","http://secim.haberler.com/2015/kirsehir-secim-sonuclari/"
"http://secim.haberler.com/2015/elbeyli-secim-sonuclari/","Elbeyli","521","http://secim.haberler.com/2015/kilis-secim-sonuclari/"
"http://secim.haberler.com/2015/kilis-merkez-secim-sonuclari/","Kilis","522","http://secim.haberler.com/2015/kilis-secim-sonuclari/"
"http://secim.haberler.com/2015/musabeyli-secim-sonuclari/","Musabeyli","523","http://secim.haberler.com/2015/kilis-secim-sonuclari/"
"http://secim.haberler.com/2015/polateli-secim-sonuclari/","Polateli","524","http://secim.haberler.com/2015/kilis-secim-sonuclari/"
"http://secim.haberler.com/2015/basiskele-secim-sonuclari/","Başiskele","525","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/cayirova-secim-sonuclari/","Çayırova","526","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/darica-secim-sonuclari/","Darıca","527","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/derince-secim-sonuclari/","Derince","528","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/dilovasi-secim-sonuclari/","Dilovası","529","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/gebze-secim-sonuclari/","Gebze","530","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/golcuk-secim-sonuclari/","Gölcük","531","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/izmit-secim-sonuclari/","İzmit","532","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/kandira-secim-sonuclari/","Kandıra","533","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/karamursel-secim-sonuclari/","Karamürsel","534","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/kartepe-secim-sonuclari/","Kartepe","535","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/korfez-secim-sonuclari/","Körfez","536","http://secim.haberler.com/2015/kocaeli-secim-sonuclari/"
"http://secim.haberler.com/2015/ahirli-secim-sonuclari/","Ahırlı","537","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/akoren-secim-sonuclari/","Akören","538","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/aksehir-secim-sonuclari/","Akşehir","539","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/altinekin-secim-sonuclari/","Altınekin","540","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/beysehir-secim-sonuclari/","Beyşehir","541","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/bozkir-secim-sonuclari/","Bozkır","542","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/cihanbeyli-secim-sonuclari/","Cihanbeyli","543","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/celtik-secim-sonuclari/","Çeltik","544","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/cumra-secim-sonuclari/","Çumra","545","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/derbent-secim-sonuclari/","Derbent","546","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/derebucak-secim-sonuclari/","Derebucak","547","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/doganhisar-secim-sonuclari/","Doğanhisar","548","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/emirgazi-secim-sonuclari/","Emirgazi","549","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/eregli-secim-sonuclari/","Ereğli","550","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/guneysinir-secim-sonuclari/","Güneysınır","551","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/hadim-secim-sonuclari/","Hadim","552","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/halkapinar-secim-sonuclari/","Halkapınar","553","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/huyuk-secim-sonuclari/","Hüyük","554","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/ilgin-secim-sonuclari/","Ilgın","555","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/kadinhani-secim-sonuclari/","Kadınhanı","556","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/karapinar-secim-sonuclari/","Karapınar","557","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/karatay-secim-sonuclari/","Karatay","558","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/kulu-secim-sonuclari/","Kulu","559","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/meram-secim-sonuclari/","Meram","560","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/sarayonu-secim-sonuclari/","Sarayönü","561","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/selcuklu-secim-sonuclari/","Selçuklu","562","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/seydisehir-secim-sonuclari/","Seydişehir","563","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/taskent-secim-sonuclari/","Taşkent","564","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/tuzlukcu-secim-sonuclari/","Tuzlukçu","565","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/yalihuyuk-secim-sonuclari/","Yalıhüyük","566","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/yunak-secim-sonuclari/","Yunak","567","http://secim.haberler.com/2015/konya-secim-sonuclari/"
"http://secim.haberler.com/2015/altintas-secim-sonuclari/","Altıntaş","568","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/aslanapa-secim-sonuclari/","Aslanapa","569","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/cavdarhisar-secim-sonuclari/","Çavdarhisar","570","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/domanic-secim-sonuclari/","Domaniç","571","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/dumlupinar-secim-sonuclari/","Dumlupınar","572","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/emet-secim-sonuclari/","Emet","573","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/gediz-secim-sonuclari/","Gediz","574","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/hisarcik-secim-sonuclari/","Hisarcık","575","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/kutahya-merkez-secim-sonuclari/","Kütahya","576","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/pazarlar-secim-sonuclari/","Pazarlar","577","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/simav-secim-sonuclari/","Simav","578","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/saphane-secim-sonuclari/","Şaphane","579","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/tavsanli-secim-sonuclari/","Tavşanlı","580","http://secim.haberler.com/2015/kutahya-secim-sonuclari/"
"http://secim.haberler.com/2015/akcadag-secim-sonuclari/","Akçadağ","581","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/arapgir-secim-sonuclari/","Arapgir","582","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/arguvan-secim-sonuclari/","Arguvan","583","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/battalgazi-secim-sonuclari/","Battalgazi","584","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/darende-secim-sonuclari/","Darende","585","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/dogansehir-secim-sonuclari/","Doğanşehir","586","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/doganyol-secim-sonuclari/","Doğanyol","587","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/hekimhan-secim-sonuclari/","Hekimhan","588","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/kale-2-secim-sonuclari/","Kale","589","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/kuluncak-secim-sonuclari/","Kuluncak","590","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/puturge-secim-sonuclari/","Pütürge","591","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/yazihan-secim-sonuclari/","Yazıhan","592","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/yesilyurt-secim-sonuclari/","Yeşilyurt","593","http://secim.haberler.com/2015/malatya-secim-sonuclari/"
"http://secim.haberler.com/2015/ahmetli-secim-sonuclari/","Ahmetli","594","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/akhisar-secim-sonuclari/","Akhisar","595","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/alasehir-secim-sonuclari/","Alaşehir","596","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/demirci-secim-sonuclari/","Demirci","597","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/golmarmara-secim-sonuclari/","Gölmarmara","598","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/gordes-secim-sonuclari/","Gördes","599","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/kirkagac-secim-sonuclari/","Kırkağaç","600","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/koprubasi-2-secim-sonuclari/","Köprübaşı","601","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/kula-secim-sonuclari/","Kula","602","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/salihli-secim-sonuclari/","Salihli","603","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/sarigol-secim-sonuclari/","Sarıgöl","604","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/saruhanli-secim-sonuclari/","Saruhanlı","605","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/selendi-secim-sonuclari/","Selendi","606","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/soma-secim-sonuclari/","Soma","607","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/sehzadeler-secim-sonuclari/","Şehzadeler","608","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/turgutlu-secim-sonuclari/","Turgutlu","609","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/yunusemre-secim-sonuclari/","Yunusemre","610","http://secim.haberler.com/2015/manisa-secim-sonuclari/"
"http://secim.haberler.com/2015/artuklu-secim-sonuclari/","Artuklu","611","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/dargecit-secim-sonuclari/","Dargeçit","612","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/derik-secim-sonuclari/","Derik","613","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/kiziltepe-secim-sonuclari/","Kızıltepe","614","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/mazidagi-secim-sonuclari/","Mazıdağı","615","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/midyat-secim-sonuclari/","Midyat","616","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/nusaybin-secim-sonuclari/","Nusaybin","617","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/omerli-secim-sonuclari/","Ömerli","618","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/savur-secim-sonuclari/","Savur","619","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/yesilli-secim-sonuclari/","Yeşilli","620","http://secim.haberler.com/2015/mardin-secim-sonuclari/"
"http://secim.haberler.com/2015/akdeniz-secim-sonuclari/","Akdeniz","621","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/anamur-secim-sonuclari/","Anamur","622","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/aydincik-secim-sonuclari/","Aydıncık","623","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/bozyazi-secim-sonuclari/","Bozyazı","624","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/camliyayla-secim-sonuclari/","Çamlıyayla","625","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/erdemli-secim-sonuclari/","Erdemli","626","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/gulnar-secim-sonuclari/","Gülnar","627","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
"http://secim.haberler.com/2015/mezitli-secim-sonuclari/","Mezitli","628","http://secim.haberler.com/2015/mersin-secim-sonuclari/"
